id,KD,Kill,Death,Assistant,WinRate,PickRate,AvgScore,FirstBloodRate,RankEncoded,HeadshotRate,Rank
203206,0.541,12.881,6.609,9.709,66.235,2.35,308.616,0.216,16,72.558,diamond_1
203208,0.625,6.491,10.609,13.39,71.715,1.657,424.221,0.217,19,71.37,ascendant_1
203226,0.652,17.703,10.282,8.984,89.484,2.446,151.241,0.129,8,57.784,silver_2
203352,0.89,44.228,5.55,3.491,4.055,7.556,235.805,0.049,13,67.578,platinum_1
203440,0.722,26.177,15.06,1.246,16.083,2.177,191.393,0.174,11,66.234,gold_2
203487,0.557,13.007,6.983,2.814,61.209,0.382,191.48,0.063,10,61.994,gold_1
203494,0.668,10.69,6.486,2.223,32.213,0.692,392.487,0.036,19,71.37,ascendant_1
203507,0.57,8.89,5.839,2.541,32.478,0.913,289.724,0.017,15,75.409,platinum_3
203510,0.432,6.476,3.727,1.614,70.272,0.648,274.255,0.024,14,70.726,platinum_2
203520,0.717,32.707,15.622,7.722,26.058,4.222,133.183,0.206,7,62.625,silver_1
203544,0.787,14.171,26.059,3.648,18.757,1.111,85.99,0.127,3,34.267,iron_3
203565,0.34,21.474,38.698,4.634,20.268,1.043,132.439,0.218,7,62.625,silver_1
203580,0.238,13.268,31.84,4.774,42.18,0.497,92.557,0.198,5,63.014,bronze_2
203588,0.316,25.05,24.054,5.696,22.582,0.595,107.944,0.175,5,63.014,bronze_2
203607,0.455,17.808,14.957,1.977,12.092,1.494,99.585,0.269,5,63.014,bronze_2
203639,0.952,7.788,11.124,13.578,71.353,1.079,359.7,0.097,17,74.823,diamond_2
203755,0.802,18.7,12.999,3.673,72.763,0.804,278.764,0.114,14,70.726,platinum_2
203771,0.209,28.924,21.078,0.961,84.526,0.877,410.728,0.078,19,71.37,ascendant_1
203775,0.166,22.52,17.351,1.274,73.341,1.284,511.336,0.047,21,76.287,ascendant_3
203811,0.774,30.011,10.395,5.177,8.233,4.557,85.834,0.244,3,34.267,iron_3
203856,0.323,16.757,31.315,1.992,34.94,11.967,50.507,0.156,1,27.161,iron_1
203883,0.689,11.789,25.196,2.447,24.709,2.531,209.59,0.069,11,66.234,gold_2
203944,0.353,4.581,5.052,1.909,96.757,5.564,99.587,0.065,4,53.409,bronze_1
203972,0.354,14.555,13.62,4.001,81.468,2.211,110.31,0.144,6,41.191,bronze_3
203999,0.657,8.262,12.13,4.033,59.384,6.574,470.743,0.08,20,77.453,ascendant_2
204027,0.423,16.07,35.779,2.713,48.377,0.968,172.715,0.067,10,61.994,gold_1
204113,0.856,13.276,14.297,4.725,34.486,2.807,193.596,0.205,11,66.234,gold_2
204135,0.592,2.991,7.656,7.047,39.42,1.333,97.985,0.13,5,63.014,bronze_2
204175,0.32,8.729,10.143,1.045,48.167,2.865,77.217,0.095,4,53.409,bronze_1
204179,0.391,12.135,16.65,1.864,27.122,4.31,88.149,0.11,3,34.267,iron_3
204203,0.668,7.433,9.186,4.507,38.183,3.931,345.351,0.19,18,77.2,diamond_3
204215,0.699,10.188,6.716,5.82,96.441,3.48,388.089,0.159,17,74.823,diamond_2
204248,0.697,13.077,6.496,11.201,28.247,3.712,69.942,0.036,3,34.267,iron_3
204260,0.813,10.468,25.139,3.487,45.828,2.497,100.896,0.033,5,63.014,bronze_2
204272,0.262,11.514,7.358,1.238,65.052,6.389,206.14,0.039,10,61.994,gold_1
204371,0.287,6.27,11.033,15.83,13.874,0.63,165.808,0.146,9,65.154,silver_3
204392,0.266,8.746,6.527,24.978,55.639,0.825,212.766,0.145,12,61.989,gold_3
204508,0.757,13.754,1.928,13.091,95.938,2.517,175.454,0.102,8,57.784,silver_2
204571,0.501,16.025,25.973,5.036,30.551,3.247,172.371,0.204,9,65.154,silver_3
204578,0.779,10.216,17.976,4.963,31.097,2.833,445.771,0.16,20,77.453,ascendant_2
204636,0.87,22.368,27.168,2.741,64.776,6.846,204.881,0.287,10,61.994,gold_1
204733,0.601,17.812,13.48,4.152,18.797,1.217,83.791,0.287,3,34.267,iron_3
204760,0.381,8.042,12.315,9.447,53.647,1.564,283.138,0.107,14,70.726,platinum_2
204792,0.425,6.083,10.022,24.769,18.037,3.782,86.509,0.167,3,34.267,iron_3
204820,0.276,10.419,23.863,1.755,38.301,1.164,222.976,0.15,13,67.578,platinum_1
204965,0.81,11.529,12.905,4.896,42.913,7.665,95.437,0.244,5,63.014,bronze_2
204989,0.582,6.542,14.773,8.995,44.148,6.51,16.859,0.187,1,27.161,iron_1
205013,0.539,11.089,10.063,3.385,49.24,0.887,180.122,0.244,10,61.994,gold_1
205040,0.608,10.48,31.321,1.411,40.09,2.46,112.832,0.116,5,63.014,bronze_2
205047,0.541,5.275,15.806,1.846,14.721,1.367,135.431,0.075,7,62.625,silver_1
205048,0.584,4.8,20.074,2.344,12.954,1.586,148.974,0.097,7,62.625,silver_1
205099,0.309,5.828,8.494,2.405,23.517,2.788,66.707,0.082,3,34.267,iron_3
205144,0.459,7.49,8.938,0.902,92.767,2.789,579.383,0.07,22,85.93,immortal_1
205219,0.257,12.392,23.375,21.699,83.634,5.103,591.779,0.059,22,85.93,immortal_1
205249,0.696,15.774,15.973,2.63,66.251,7.198,248.212,0.039,12,61.989,gold_3
205270,0.231,20.295,22.937,1.167,56.06,8.43,484.404,0.015,20,77.453,ascendant_2
205299,0.952,12.825,23.322,5.983,33.173,2.885,220.55,0.111,11,66.234,gold_2
205304,0.848,12.033,30.797,5.039,34.495,2.814,342.819,0.209,18,77.2,diamond_3
205356,0.46,21.405,26.224,7.991,43.67,7.059,255.464,0.093,13,67.578,platinum_1
205364,0.716,11.55,19.327,4.358,22.051,4.322,274.711,0.115,15,75.409,platinum_3
205407,0.178,5.88,10.433,6.886,37.527,10.977,231.546,0.058,13,67.578,platinum_1
205433,0.693,11.298,19.527,6.798,28.547,1.04,157.219,0.125,9,65.154,silver_3
205459,0.315,8.303,31.673,7.276,47.889,2.197,125.516,0.023,6,41.191,bronze_3
205461,0.264,9.28,19.74,10.159,68.363,1.364,93.38,0.018,4,53.409,bronze_1
205531,0.791,24.535,20.87,5.329,32.637,8.847,385.592,0.089,18,77.2,diamond_3
205573,0.814,23.915,5.483,5.644,52.954,2.458,313.187,0.131,16,72.558,diamond_1
205631,0.657,1.722,8.091,0.956,57.728,0.22,241.077,0.113,12,61.989,gold_3
205760,0.538,12.181,12.053,10.056,33.331,20.13,145.403,0.058,7,62.625,silver_1
205821,0.572,17.97,8.621,2.3,72.329,0.751,210.941,0.026,12,61.989,gold_3
205858,0.825,7.708,11.799,2.503,10.715,0.764,139.837,0.096,7,62.625,silver_1
205956,0.733,4.701,15.546,5.047,36.442,0.3,307.545,0.099,16,72.558,diamond_1
206001,0.541,24.153,8.402,2.767,44.63,2.255,119.55,0.165,6,41.191,bronze_3
206008,0.31,12.71,4.929,3.601,41.34,3.267,110.097,0.229,5,63.014,bronze_2
206044,0.301,5.93,9.895,7.418,93.274,9.761,323.2,0.159,17,74.823,diamond_2
206075,0.964,14.455,10.586,4.176,44.956,5.576,432.382,0.074,19,71.37,ascendant_1
206124,0.227,14.757,28.948,6.378,51.834,23.935,173.447,0.145,10,61.994,gold_1
206134,0.846,31.777,23.718,2.529,44.564,29.735,67.185,0.125,3,34.267,iron_3
206152,0.602,20.68,16.086,0.466,49.484,46.767,143.52,0.218,8,57.784,silver_2
206187,0.491,23.896,7.485,2.334,27.471,0.755,254.19,0.114,13,67.578,platinum_1
206212,0.749,6.877,11.536,3.54,21.978,1.165,79.816,0.042,3,34.267,iron_3
206234,0.61,13.253,11.988,5.974,76.251,18.97,167.785,0.325,8,57.784,silver_2
206237,0.407,7.575,17.535,2.329,67.018,8.767,90.891,0.143,4,53.409,bronze_1
206265,0.677,31.053,14.452,1.784,40.619,19.751,29.743,0.149,1,27.161,iron_1
206272,0.434,20.993,16.851,2.234,46.326,18.803,61.974,0.149,2,43.59,iron_2
206280,0.596,13.442,17.507,6.041,24.289,7.51,292.04,0.056,15,75.409,platinum_3
206282,0.7,33.671,26.438,4.949,54.758,5.487,211.032,0.076,12,61.989,gold_3
206337,0.565,16.319,4.07,1.285,68.713,4.717,107.833,0.053,6,41.191,bronze_3
206340,0.513,9.385,4.16,1.199,66.687,3.361,68.437,0.066,4,53.409,bronze_1
206361,0.853,19.033,22.728,6.159,30.716,5.963,158.132,0.041,9,65.154,silver_3
206467,0.07,13.919,2.736,6.174,55.303,6.66,586.1,0.03,22,85.93,immortal_1
206575,0.415,4.146,8.625,2.415,39.254,0.687,418.709,0.048,19,71.37,ascendant_1
206694,0.439,19.915,8.458,1.84,95.261,1.668,72.869,0.029,4,53.409,bronze_1
206703,0.559,19.412,7.217,3.104,35.893,0.995,218.428,0.024,11,66.234,gold_2
206720,0.562,17.216,17.55,1.859,53.974,0.965,82.677,0.17,4,53.409,bronze_1
206726,0.649,21.392,19.331,1.561,18.164,0.473,157.919,0.132,9,65.154,silver_3
206751,0.646,5.06,26.316,1.427,8.233,0.202,84.118,0.044,3,34.267,iron_3
206759,0.935,7.923,16.861,3.352,33.073,0.877,61.022,0.188,3,34.267,iron_3
206854,0.124,4.738,29.179,1.933,51.075,2.532,122.91,0.087,6,41.191,bronze_3
206860,0.176,5.781,26.142,2.41,62.002,2.309,71.693,0.083,4,53.409,bronze_1
206877,0.491,15.119,8.85,7.515,57.49,13.05,225.559,0.16,12,61.989,gold_3
206945,0.921,12.134,8.734,23.851,89.906,3.822,828.572,0.205,24,92.798,immortal_3
206962,0.442,16.628,21.74,3.829,24.353,9.809,286.816,0.046,15,75.409,platinum_3
206971,0.635,18.315,20.863,6.193,34.364,6.152,313.098,0.017,16,72.558,diamond_1
206999,0.853,9.203,14.271,8.881,34.74,4.805,202.611,0.135,11,66.234,gold_2
207086,0.522,6.858,13.893,4.605,24.858,7.18,313.732,0.068,16,72.558,diamond_1
207091,0.552,10.851,15.24,2.448,18.612,2.78,169.103,0.07,9,65.154,silver_3
207100,0.364,5.053,8.34,3.464,16.743,2.12,526.013,0.059,21,76.287,ascendant_3
207101,0.609,6.835,12.56,3.565,17.814,1.946,340.857,0.031,18,77.2,diamond_3
207143,0.557,14.378,10.866,3.03,43.074,11.468,140.043,0.055,7,62.625,silver_1
207144,0.462,16.678,7.824,3.424,34.89,8.486,127.439,0.063,7,62.625,silver_1
207176,0.627,15.885,7.825,1.507,64.303,1.334,113.683,0.078,6,41.191,bronze_3
207208,0.97,6.81,2.288,1.188,38.505,9.48,344.418,0.083,18,77.2,diamond_3
207227,0.229,5.502,2.304,1.638,27.158,9.119,688.362,0.105,23,90.551,immortal_2
207250,0.432,32.235,12.221,1.234,78.426,8.149,231.357,0.101,12,61.989,gold_3
207309,0.577,47.183,9.262,8.094,48.765,15.866,301.544,0.072,16,72.558,diamond_1
207325,0.638,5.198,14.4,9.737,51.565,8.252,257.669,0.094,14,70.726,platinum_2
207357,0.838,21.496,20.903,2.45,31.801,2.472,119.203,0.053,5,63.014,bronze_2
207373,0.549,13.378,47.318,0.655,75.225,1.933,104.902,0.068,6,41.191,bronze_3
207376,0.416,10.835,32.371,0.512,59.838,1.829,117.197,0.101,6,41.191,bronze_3
207386,0.858,4.287,34.511,0.431,19.13,1.349,82.911,0.113,3,34.267,iron_3
207400,0.653,23.827,29.621,4.621,49.821,1.178,98.725,0.076,4,53.409,bronze_1
207418,0.271,7.993,42.172,2.92,45.416,0.897,71.721,0.069,3,34.267,iron_3
207475,0.459,18.702,20.241,5.158,85.54,2.799,162.892,0.057,8,57.784,silver_2
207515,0.905,20.491,19.439,4.934,38.291,1.36,343.14,0.148,18,77.2,diamond_3
207517,0.898,17.006,10.849,6.384,45.825,1.255,189.001,0.122,10,61.994,gold_1
207568,0.794,6.379,5.005,5.335,41.701,0.327,82.204,0.069,3,34.267,iron_3
207584,0.594,4.571,13.25,3.717,54.125,0.081,169.919,0.114,8,57.784,silver_2
207589,0.496,3.486,10.237,3.347,78.364,0.292,126.363,0.063,6,41.191,bronze_3
207610,0.632,12.17,27.154,3.969,22.673,1.854,215.339,0.213,11,66.234,gold_2
207623,0.728,12.01,20.886,2.695,21.286,3.713,381.556,0.275,18,77.2,diamond_3
207635,0.54,15.688,12.975,6.906,61.449,6.781,138.367,0.096,8,57.784,silver_2
207722,0.617,11.835,19.403,7.786,26.712,2.94,138.533,0.124,7,62.625,silver_1
207784,0.358,17.029,3.344,4.73,55.84,4.312,95.468,0.055,4,53.409,bronze_1
207808,0.297,7.846,6.604,7.205,36.175,6.788,517.056,0.147,21,76.287,ascendant_3
207875,0.749,11.756,17.86,4.756,66.383,9.756,146.115,0.225,8,57.784,silver_2
207886,0.454,8.728,9.427,5.664,71.154,4.243,101.584,0.247,4,53.409,bronze_1
207942,0.349,8.96,4.689,4.322,34.634,1.336,517.682,0.043,21,76.287,ascendant_3
207968,0.645,17.372,10.749,5.062,69.276,7.672,68.075,0.048,4,53.409,bronze_1
207995,0.908,13.074,24.99,2.518,61.5,10.521,168.304,0.107,8,57.784,silver_2
208004,0.38,19.156,25.189,5.057,80.079,16.1,172.795,0.069,8,57.784,silver_2
208109,0.167,24.063,34.854,1.727,39.947,5.635,361.038,0.032,18,77.2,diamond_3
208200,0.572,22.49,13.852,8.692,43.338,1.511,93.852,0.096,5,63.014,bronze_2
208203,0.752,35.241,19.878,6.142,51.498,1.963,227.186,0.071,12,61.989,gold_3
208244,0.724,15.329,38.574,12.532,68.291,2.473,104.234,0.054,6,41.191,bronze_3
208382,0.401,4.629,6.778,15.172,80.585,3.365,385.416,0.174,17,74.823,diamond_2
208408,0.407,10.602,8.325,6.303,87.197,4.493,95.653,0.177,4,53.409,bronze_1
208414,0.318,16.851,8.062,4.508,58.325,6.048,178.553,0.258,10,61.994,gold_1
208452,0.587,30.385,14.128,7.643,21.843,11.903,136.909,0.206,7,62.625,silver_1
208484,0.587,31.623,10.73,3.209,25.039,1.839,335.071,0.139,16,72.558,diamond_1
208485,0.808,19.301,14.35,4.432,46.525,1.544,144.148,0.153,7,62.625,silver_1
208488,0.81,11.515,8.124,6.271,68.9,2.838,212.547,0.157,12,61.989,gold_3
208499,0.628,8.021,3.906,2.406,30.065,3.167,130.958,0.17,7,62.625,silver_1
208563,0.526,8.607,20.952,2.494,23.755,7.821,86.163,0.364,3,34.267,iron_3
208603,0.605,12.335,8.52,6.3,67.603,8.7,177.456,0.257,10,61.994,gold_1
208644,0.181,13.268,11.021,3.466,27.21,15.991,67.602,0.146,3,34.267,iron_3
208664,0.418,13.974,6.414,3.169,34.906,25.884,28.43,0.118,1,27.161,iron_1
208802,0.599,17.016,13.765,9.481,55.572,3.928,425.217,0.058,19,71.37,ascendant_1
208959,0.83,21.382,38.683,2.292,77.153,2.971,137.558,0.128,6,41.191,bronze_3
208997,0.604,7.186,6.126,4.442,28.105,7.269,346.131,0.14,18,77.2,diamond_3
209040,0.835,7.806,13.504,3.216,61.133,1.547,158.511,0.163,8,57.784,silver_2
209076,0.624,17.663,8.861,2.702,27.51,2.837,103.338,0.069,5,63.014,bronze_2
209139,0.678,15.599,22.652,1.117,55.962,2.216,111.519,0.046,6,41.191,bronze_3
209140,0.868,17.003,23.785,1.016,46.448,1.839,83.639,0.041,4,53.409,bronze_1
209286,0.189,43.666,13.93,1.775,27.688,2.304,176.797,0.087,9,65.154,silver_3
209367,0.529,8.484,14.545,4.51,23.346,4.623,375.338,0.073,18,77.2,diamond_3
209377,0.809,4.879,17.297,4.0,7.879,8.059,213.512,0.082,11,66.234,gold_2
209394,0.554,9.508,10.867,4.383,87.213,5.879,147.675,0.167,8,57.784,silver_2
209397,0.84,9.931,8.442,4.892,67.903,10.965,120.305,0.147,6,41.191,bronze_3
209430,0.364,19.803,4.094,2.87,53.924,5.17,71.609,1.248,4,53.409,bronze_1
209463,0.387,17.59,5.748,1.649,10.808,14.207,178.679,0.181,9,65.154,silver_3
209543,0.495,10.592,18.47,10.201,18.63,1.032,328.912,0.044,16,72.558,diamond_1
209614,0.985,10.782,9.944,2.0,24.581,11.159,127.674,0.052,7,62.625,silver_1
209745,0.241,8.684,13.181,3.251,71.066,1.037,328.431,0.171,17,74.823,diamond_2
209806,0.36,8.169,31.962,11.003,55.234,5.781,158.608,0.034,8,57.784,silver_2
209916,0.868,12.748,23.513,5.275,37.65,4.499,218.741,0.07,11,66.234,gold_2
209922,0.927,21.567,13.931,11.248,34.798,2.346,246.17,0.149,13,67.578,platinum_1
209941,0.571,30.497,4.309,17.036,22.959,1.774,309.533,0.054,16,72.558,diamond_1
209993,0.61,13.798,13.978,6.689,38.769,1.97,190.365,0.088,11,66.234,gold_2
209997,0.968,13.397,12.073,3.068,86.551,2.046,190.67,0.093,10,61.994,gold_1
210052,0.377,6.326,35.461,32.934,19.998,6.19,155.376,0.03,9,65.154,silver_3
210103,0.36,15.274,16.243,7.84,47.912,1.529,371.139,0.029,18,77.2,diamond_3
210116,0.525,14.89,10.465,7.547,49.275,18.664,147.106,0.135,8,57.784,silver_2
210122,0.627,9.174,13.665,4.604,29.029,18.641,82.847,0.169,3,34.267,iron_3
210124,0.619,17.508,20.469,2.295,83.686,35.123,176.528,0.235,10,61.994,gold_1
210162,0.71,15.84,13.622,2.252,24.44,2.312,206.806,0.164,11,66.234,gold_2
210170,0.549,15.616,18.271,3.836,9.181,2.231,185.14,0.06,9,65.154,silver_3
210176,0.81,25.355,18.514,2.33,29.825,2.448,554.555,0.027,21,76.287,ascendant_3
210180,0.623,35.005,11.074,3.76,35.504,1.463,288.727,0.034,15,75.409,platinum_3
210231,0.305,3.841,2.57,3.639,19.126,0.508,28.706,0.093,1,27.161,iron_1
210243,0.576,6.412,13.727,9.331,27.638,11.034,154.167,0.1,9,65.154,silver_3
210280,0.426,10.765,16.59,4.192,45.23,1.81,291.554,0.073,15,75.409,platinum_3
210306,0.626,18.962,5.262,2.502,9.528,3.863,184.31,0.026,9,65.154,silver_3
210386,0.338,5.107,1.871,1.647,27.614,49.499,422.808,0.028,19,71.37,ascendant_1
210420,0.393,34.823,5.194,5.827,23.519,3.947,179.094,0.054,9,65.154,silver_3
210440,0.772,18.433,8.046,7.363,86.279,3.715,85.343,0.244,4,53.409,bronze_1
210513,0.582,9.356,10.424,3.581,53.463,5.916,147.035,0.165,8,57.784,silver_2
210535,0.532,28.071,20.61,3.554,53.381,3.199,63.772,0.525,2,43.59,iron_2
210543,0.699,27.385,12.169,1.33,35.33,3.621,105.135,0.173,5,63.014,bronze_2
210585,0.487,34.692,18.602,14.551,24.779,7.161,31.233,0.005,1,27.161,iron_1
210886,0.514,17.909,8.928,15.055,42.388,5.825,208.334,0.199,11,66.234,gold_2
210892,0.301,17.763,7.412,3.704,55.489,7.318,252.461,0.303,14,70.726,platinum_2
210909,0.411,18.718,16.821,7.02,79.619,3.59,109.203,0.119,6,41.191,bronze_3
210922,0.51,10.616,6.778,2.718,49.999,15.615,161.15,0.039,8,57.784,silver_2
210947,0.288,7.954,1.573,4.49,45.163,9.508,175.504,0.073,9,65.154,silver_3
210949,0.438,10.747,1.965,8.217,47.345,8.502,237.12,0.093,13,67.578,platinum_1
211047,0.617,16.117,10.157,12.414,88.403,1.504,233.802,0.095,12,61.989,gold_3
211062,0.658,28.787,12.839,12.871,72.449,1.558,391.087,0.027,19,71.37,ascendant_1
211067,0.706,20.469,9.533,9.415,55.069,3.243,127.713,0.037,6,41.191,bronze_3
211100,0.643,7.467,3.182,9.911,56.291,1.356,272.696,0.054,14,70.726,platinum_2
211122,0.402,6.517,8.392,6.99,46.579,3.501,203.899,0.119,11,66.234,gold_2
211132,0.413,9.197,6.432,2.217,19.624,6.081,170.425,0.116,9,65.154,silver_3
211136,0.773,11.753,7.608,2.211,28.668,5.612,168.81,0.269,9,65.154,silver_3
211211,0.339,9.739,8.934,7.965,40.649,4.79,377.553,0.107,18,77.2,diamond_3
211276,0.602,6.853,17.128,10.293,40.588,1.477,256.231,0.124,13,67.578,platinum_1
211303,0.5,2.376,22.494,1.796,54.26,0.702,255.279,0.378,14,70.726,platinum_2
211363,0.244,11.172,15.353,3.973,21.634,1.759,80.306,0.108,3,34.267,iron_3
211365,0.455,11.199,13.8,3.111,22.612,1.174,146.274,0.077,7,62.625,silver_1
211399,0.558,39.883,13.283,9.475,35.25,11.909,68.896,0.101,3,34.267,iron_3
211436,0.646,12.813,14.844,7.435,71.449,1.693,448.781,0.089,20,77.453,ascendant_2
211449,0.236,14.431,7.277,3.458,88.003,2.294,66.706,0.084,4,53.409,bronze_1
211484,0.517,12.049,3.698,3.831,27.557,3.149,370.119,0.061,18,77.2,diamond_3
211518,0.778,10.751,17.669,9.138,68.343,0.939,67.45,0.107,4,53.409,bronze_1
211522,0.341,7.919,11.311,6.899,89.662,0.885,112.293,0.153,6,41.191,bronze_3
211542,0.184,43.194,2.966,6.456,47.941,0.843,52.105,0.122,2,43.59,iron_2
211556,0.679,17.887,11.535,13.778,16.0,3.933,225.815,0.061,13,67.578,platinum_1
211614,0.602,22.62,7.08,5.508,33.152,0.296,831.164,0.056,24,92.798,immortal_3
211638,0.782,5.281,8.009,5.646,83.428,3.521,191.523,0.286,10,61.994,gold_1
211641,0.711,5.922,7.048,8.114,70.15,7.117,376.251,0.177,17,74.823,diamond_2
211691,0.397,9.576,28.41,2.03,50.496,3.684,94.273,0.127,4,53.409,bronze_1
211694,0.295,9.35,14.941,1.543,55.844,6.373,97.573,0.097,4,53.409,bronze_1
211698,0.388,13.774,16.28,2.706,60.256,1.952,203.386,0.069,10,61.994,gold_1
211703,0.947,6.809,11.249,1.649,41.583,5.671,218.985,0.05,11,66.234,gold_2
211730,0.533,20.058,5.621,4.085,35.418,0.654,318.874,0.082,16,72.558,diamond_1
211742,0.435,37.66,9.923,7.364,45.187,0.378,328.377,0.045,16,72.558,diamond_1
211769,0.391,6.539,11.251,1.104,69.45,7.991,279.592,0.072,14,70.726,platinum_2
211809,0.305,6.858,11.431,4.964,66.745,3.351,161.136,0.213,8,57.784,silver_2
211823,0.518,6.357,7.968,8.948,87.856,3.217,133.876,0.382,6,41.191,bronze_3
211835,0.901,14.925,21.222,2.743,24.04,13.132,262.59,0.055,15,75.409,platinum_3
212015,0.507,25.112,6.864,3.597,39.1,5.558,132.964,0.092,7,62.625,silver_1
212027,0.445,17.435,3.835,3.154,26.229,8.744,118.036,0.057,5,63.014,bronze_2
212116,0.78,15.857,17.687,6.177,32.865,2.886,168.737,0.141,9,65.154,silver_3
212125,0.273,15.025,7.037,5.317,45.817,2.982,232.261,0.093,13,67.578,platinum_1
212189,0.382,9.149,7.809,6.176,98.347,1.379,94.968,0.122,4,53.409,bronze_1
212194,0.47,11.946,16.896,5.626,41.811,1.298,281.277,0.114,15,75.409,platinum_3
212263,0.674,25.255,16.512,1.697,30.208,1.119,63.274,0.063,3,34.267,iron_3
212299,0.831,22.416,6.757,12.615,69.914,4.585,66.064,0.04,2,43.59,iron_2
212331,0.922,49.541,12.668,3.132,12.639,1.511,138.078,0.045,7,62.625,silver_1
212361,0.738,10.669,29.298,5.515,75.784,1.563,261.489,0.118,14,70.726,platinum_2
212472,0.98,33.248,14.133,9.185,52.024,2.795,68.844,0.089,4,53.409,bronze_1
212491,0.204,32.788,21.288,2.191,43.067,3.206,75.249,0.079,3,34.267,iron_3
212549,0.988,37.818,10.505,3.338,43.301,2.138,466.666,0.023,20,77.453,ascendant_2
212629,0.317,19.391,9.599,10.218,34.594,1.619,215.816,0.075,11,66.234,gold_2
212680,0.479,10.587,30.594,7.413,37.305,7.52,204.984,0.166,11,66.234,gold_2
212716,0.762,5.538,24.495,3.662,52.368,6.739,233.397,0.05,12,61.989,gold_3
212747,0.423,11.999,11.696,4.974,13.08,8.204,135.547,0.194,7,62.625,silver_1
212748,0.36,11.039,10.994,5.969,14.78,6.973,164.012,0.246,9,65.154,silver_3
212749,0.265,9.615,16.438,5.469,5.988,5.266,96.05,0.228,5,63.014,bronze_2
212756,0.584,23.419,16.916,6.793,64.384,13.878,254.446,0.065,14,70.726,platinum_2
212916,0.649,29.006,11.335,3.898,66.779,3.885,343.145,0.13,17,74.823,diamond_2
213092,0.316,7.831,13.449,2.268,18.899,0.351,90.732,0.043,5,63.014,bronze_2
213139,0.255,7.377,22.752,1.759,37.18,2.936,287.329,0.088,15,75.409,platinum_3
213155,0.823,15.575,17.881,3.954,36.779,0.784,224.078,0.109,13,67.578,platinum_1
213202,0.636,14.256,5.955,4.245,40.204,2.646,157.366,0.063,9,65.154,silver_3
213243,0.307,8.932,9.929,17.796,27.461,2.939,140.373,0.084,7,62.625,silver_1
213253,0.507,7.013,10.112,8.306,18.675,3.018,60.507,0.089,3,34.267,iron_3
213280,0.968,17.226,34.958,23.267,58.719,6.939,134.634,0.089,6,41.191,bronze_3
213343,0.787,17.098,25.357,3.231,47.301,2.717,95.715,0.082,4,53.409,bronze_1
213346,0.964,12.122,16.822,3.159,60.905,2.697,112.689,0.095,6,41.191,bronze_3
213353,0.67,9.35,17.813,10.154,66.755,2.474,328.302,0.137,17,74.823,diamond_2
213551,0.521,2.039,18.334,7.319,14.117,9.816,341.979,0.146,18,77.2,diamond_3
213624,0.268,17.586,13.376,14.494,31.645,3.55,92.703,0.029,5,63.014,bronze_2
213626,0.174,16.024,10.157,11.742,43.559,2.953,57.425,0.032,2,43.59,iron_2
213632,0.15,14.841,8.228,17.382,17.058,1.157,78.913,0.038,3,34.267,iron_3
213642,0.495,21.822,10.408,3.194,22.629,18.231,191.505,0.23,11,66.234,gold_2
213646,0.64,25.248,10.956,2.957,12.922,21.579,88.859,0.081,3,34.267,iron_3
213714,0.539,13.601,29.531,2.448,43.616,2.233,211.428,0.119,11,66.234,gold_2
213731,0.296,7.618,20.291,2.616,22.086,4.805,449.031,0.089,20,77.453,ascendant_2
213759,0.486,5.245,12.2,3.464,27.068,1.252,201.809,0.093,11,66.234,gold_2
213775,0.491,1.531,10.968,13.861,23.437,0.737,200.424,0.077,11,66.234,gold_2
213788,0.623,1.55,29.787,12.141,29.954,0.849,140.547,0.146,7,62.625,silver_1
213955,0.564,19.363,10.329,9.24,50.669,2.234,147.35,0.103,8,57.784,silver_2
214001,0.898,10.527,35.445,8.178,37.874,3.112,227.968,0.095,13,67.578,platinum_1
214007,0.701,10.673,26.648,14.871,69.082,3.469,180.716,0.055,10,61.994,gold_1
214015,0.67,6.502,16.47,10.608,68.803,2.716,212.671,0.048,12,61.989,gold_3
214028,0.392,8.023,34.447,4.89,88.003,6.213,235.808,0.05,12,61.989,gold_3
214075,0.656,10.082,11.079,9.998,79.154,7.611,382.497,0.082,17,74.823,diamond_2
214087,0.401,9.327,9.046,6.963,49.994,5.408,419.008,0.045,19,71.37,ascendant_1
214131,0.285,22.545,18.167,2.877,42.892,5.358,259.77,0.138,13,67.578,platinum_1
